age_years,residential_status,time_at_address_months,employment_status,time_with_employer_months,gross_monthly_income_eur,net_monthly_income_eur,debt_to_income_ratio,disposable_income_eur,num_active_credit_accounts,default
57,rent_private,16,permanent,575,1512,396,0.0485081146525839,867,1,0
60,rent_private,19,self_employed,59,4615,2173,0.5244160608261719,265,5,0
35,rent_private,26,permanent,0,3130,2948,0.298299082856519,264,15,0
35,owner_with_mortgage,13,unemployed_other,43,5069,1729,0.1861305246569842,17341,3,0
45,owner_with_mortgage,118,retired,11,2886,1809,0.284838098499369,317,7,0
35,owner_with_mortgage,13,permanent,14,1141,1940,0.6272259094472584,914,2,0
26,rent_private,557,self_employed,5,4264,1547,0.2379069238543431,651,2,0
40,owner_no_mortgage,10,permanent,56,2365,1282,1.3532638744345504,9,0,0
43,rent_private,2,retired,293,2870,1742,0.2041425696025981,571,22,0
34,owner_with_mortgage,7,permanent,29,1753,2157,0.2592324024036613,657,3,0
59,owner_with_mortgage,15,self_employed,36,19330,3642,0.3907569894333508,653,5,0
60,rent_private,53,self_employed,8,1462,1271,0.6175531449418394,979,4,0
54,rent_private,26,permanent,7,1647,449,0.1003625186950381,985,2,0
63,owner_with_mortgage,395,temporary_contract,529,4314,2155,0.5176402483120741,616,4,0
34,owner_with_mortgage,27,permanent,7,8143,1433,0.0634732415261718,1104,6,0
48,living_with_family_other,5,permanent,337,1526,1262,0.6200108660699044,53,8,0
24,owner_with_mortgage,16,permanent,373,3876,1520,0.4171942761401133,449,35,0
34,owner_with_mortgage,40,self_employed,483,1795,1971,0.5714537807406047,138,3,0
59,rent_social,24,unemployed_other,5,1619,1359,0.4024801867894746,272,3,1
77,rent_social,10,retired,29,350,2273,0.5116910047297044,484,1,0
45,owner_no_mortgage,43,self_employed,311,1756,2163,0.4030521517455608,10457,1,0
51,rent_social,10,permanent,116,2665,143,0.4087297722532908,257,1,0
29,owner_with_mortgage,60,permanent,17,2229,2264,0.2461439791840231,1122,2,0
23,owner_with_mortgage,34,retired,21,2351,2995,0.4208306315017144,376,0,0
26,rent_private,111,permanent,0,2317,2450,0.3683894416647876,1194,8,0
38,rent_private,6,permanent,9,2445,363,0.2251586864537991,153,3,0
58,owner_with_mortgage,55,permanent,8,15389,3262,0.2909127742568574,1037,3,0
63,rent_private,376,temporary_contract,38,3475,2745,0.0125894870733548,787,4,0
37,rent_private,15,permanent,1,18606,2471,0.3347130605716031,939,4,0
64,rent_private,39,temporary_contract,58,1765,2284,0.2706584122486334,505,5,0
32,living_with_family_other,582,permanent,0,4529,771,0.2409096917442164,26,2,0
40,owner_with_mortgage,30,temporary_contract,3,3082,266,0.2570421890075276,-3079,5,0
35,rent_private,50,permanent,9,1797,2435,0.3256020339209683,186,4,0
33,rent_private,56,temporary_contract,341,1730,1424,0.3814204217342133,986,7,0
35,owner_with_mortgage,14,retired,14,2025,1139,0.4750727712069461,12397,5,0
41,rent_private,37,retired,9,1671,2062,0.3004518368879916,3973,0,0
23,rent_private,53,unemployed_other,17,1678,1473,0.5173161635236408,560,5,0
34,owner_no_mortgage,2,permanent,413,3136,1393,0.2698144375977122,780,2,0
61,rent_private,5,temporary_contract,7,19609,2052,0.4881612992715549,-335,3,1
26,owner_with_mortgage,9,permanent,32,2389,1290,0.0961976386038181,453,3,0
75,rent_social,3,unemployed_other,15,2289,1544,0.4466105397923454,493,2,0
41,rent_private,7,permanent,9,1951,1505,0.0045236104793693,357,6,0
47,owner_with_mortgage,572,unemployed_other,23,4957,2799,0.554000083743514,-3207,3,0
52,owner_no_mortgage,8,self_employed,2,2458,242,0.4515728146559625,8766,3,0
33,owner_with_mortgage,26,permanent,3,6215,1406,0.1160898491831543,615,33,0
33,owner_with_mortgage,484,permanent,549,9824,706,0.6338510227395391,232,3,0
32,rent_private,452,permanent,260,4134,1717,0.3049821238293275,491,0,0
23,rent_private,13,permanent,222,3170,596,0.0713825465453158,429,6,0
46,rent_social,24,permanent,576,2845,3092,0.2945592669741732,1937,5,0
43,rent_social,1,permanent,394,2017,1913,0.4213842579343791,6080,8,0
53,living_with_family_other,2,permanent,16,4988,2144,0.3800398284654734,11688,8,0
54,owner_with_mortgage,424,self_employed,309,2759,3323,0.0722628683316156,2592,7,0
47,living_with_family_other,537,permanent,198,1501,1497,0.2692689980229177,99,3,0
26,rent_social,11,permanent,36,240,2438,0.3857558102023677,-3385,3,0
36,rent_private,15,self_employed,4,1274,519,0.2739510484778119,909,3,0
47,owner_with_mortgage,7,permanent,0,14983,1514,0.1210247273359408,1127,7,0
43,owner_with_mortgage,0,permanent,7,34,2633,0.3963776030754231,1172,2,0
27,owner_with_mortgage,24,permanent,302,2643,1288,0.3266743982914269,178,5,0
41,owner_with_mortgage,10,permanent,106,4224,2404,0.4720443751344404,66,4,0
54,rent_private,22,permanent,2,2659,3215,0.2307356089895698,5447,15,0
18,owner_with_mortgage,53,permanent,434,1977,1788,0.4021481651462832,442,3,0
43,owner_with_mortgage,499,permanent,40,575,2208,0.4327873638990023,-1747,7,1
60,owner_with_mortgage,58,unemployed_other,46,4536,1718,0.2274559067702906,308,5,0
38,rent_private,7,self_employed,12,4082,353,0.3492188460133321,1024,6,0
34,owner_with_mortgage,6,permanent,11,2706,1606,0.453222154903512,1158,2,1
35,owner_with_mortgage,17,permanent,527,2784,2471,0.2207363029586846,238,8,0
46,rent_social,29,permanent,301,1940,2796,0.0078940964445508,12878,2,0
36,living_with_family_other,23,temporary_contract,239,3309,2249,0.2629797415315786,16368,4,0
39,rent_private,60,permanent,152,4942,3346,0.2519008503238329,16021,2,0
34,owner_no_mortgage,335,permanent,3,3345,1488,1.1213557732123478,261,44,0
41,rent_private,15,permanent,406,5240,2232,0.4235473326983824,274,6,0
82,owner_with_mortgage,187,permanent,48,4727,1851,0.3817791021818277,10754,2,0
41,owner_no_mortgage,59,retired,22,13977,2422,0.2030885100830459,548,4,0
37,owner_with_mortgage,1,temporary_contract,8,2054,1252,0.2786902421219729,221,2,0
65,owner_with_mortgage,22,temporary_contract,1,4935,1224,0.4338158111864333,8575,2,0
36,owner_with_mortgage,7,permanent,6,12583,1628,0.3136400373420487,1025,2,0
36,rent_private,58,temporary_contract,13,2989,1385,0.2638566786750657,15578,2,0
42,owner_no_mortgage,45,temporary_contract,17,4436,1414,0.2652673967419268,757,4,0
64,owner_with_mortgage,23,permanent,53,2666,2180,0.3358311232333985,630,1,0
34,owner_with_mortgage,14,permanent,22,2378,1807,0.5935435966715628,629,2,0
45,living_with_family_other,29,permanent,11,2723,405,0.3077019315987275,12566,5,0
24,owner_no_mortgage,185,unemployed_other,11,4200,1974,0.1824391317497779,680,5,0
19,owner_with_mortgage,54,permanent,37,1945,1819,0.4046963910937839,533,6,0
57,living_with_family_other,8,permanent,222,843,223,0.3802245398012311,1187,4,0
64,living_with_family_other,29,self_employed,23,2060,4818,0.2040481637302923,1199,6,0
53,owner_with_mortgage,394,permanent,4,4855,3418,0.2585720617328274,5949,1,0
34,rent_private,2,permanent,581,3595,517,0.435011458339288,680,5,0
35,owner_with_mortgage,22,permanent,17,2461,3156,0.6023200379765189,658,5,0
42,owner_with_mortgage,38,retired,138,2466,1470,0.2219789690070187,633,4,0
62,rent_private,9,permanent,0,1860,10548,0.295547446604303,11651,4,0
25,rent_private,54,permanent,5,347,2020,0.0249786789571156,6485,2,0
37,owner_with_mortgage,7,self_employed,4,2469,1314,0.4625547843673818,9278,4,0
25,living_with_family_other,18,retired,18,7624,2804,0.4373937745805883,11760,3,0
47,rent_private,6,temporary_contract,5,2967,1354,0.3099959733006933,1509,4,0
60,living_with_family_other,53,retired,51,1853,1801,0.2364692206370412,3782,3,0
23,owner_with_mortgage,46,temporary_contract,47,3307,1177,0.5263989479427901,48,8,0
31,rent_social,18,unemployed_other,26,2745,1552,0.55614691052703,19637,2,0
38,rent_social,30,self_employed,33,2619,1402,0.2334542934320634,672,2,0
65,owner_with_mortgage,52,permanent,115,2378,2316,1.1354211414684627,745,4,0
45,rent_private,3,permanent,85,592,2617,0.5754532809117945,723,7,0
56,owner_with_mortgage,1,permanent,36,1052,1282,0.1976263857553921,298,0,0
49,owner_no_mortgage,280,permanent,10,3688,1539,0.3890871650173767,448,8,0
58,owner_with_mortgage,51,permanent,1,14936,2120,0.2194544931631583,771,8,0
39,rent_private,44,permanent,39,2763,797,0.4402599648742176,405,5,0
22,living_with_family_other,40,permanent,8,2847,2325,0.5402193036462751,1045,2,0
29,rent_social,41,permanent,25,123,2090,0.9030394308558474,13156,22,0
55,owner_with_mortgage,7,self_employed,6,4927,306,0.5034378214826679,354,2,0
44,rent_social,10,permanent,22,1802,2200,0.6192790212798522,-1290,3,0
31,rent_social,0,self_employed,15,1082,1571,0.6165386288709634,8636,5,0
28,rent_private,311,permanent,1,1285,2585,0.3784941071150205,390,7,0
25,owner_no_mortgage,19,permanent,51,4397,607,0.1668205603693307,1149,4,0
30,owner_with_mortgage,48,permanent,259,2961,3191,0.5142573447098433,12090,8,0
35,owner_with_mortgage,18,temporary_contract,518,2304,2558,0.1460624572658995,1111,2,0
45,rent_private,25,unemployed_other,2,4075,2126,0.2277183238422003,1836,4,0
27,owner_with_mortgage,24,retired,1,2807,1374,0.5245123898048152,843,3,0
49,owner_with_mortgage,10,self_employed,60,4993,1523,0.3362579754942661,628,2,0
33,owner_with_mortgage,4,permanent,58,2669,1498,0.4089316904956852,358,4,0
88,living_with_family_other,50,permanent,201,4376,1632,0.443343006666273,648,2,0
34,living_with_family_other,30,temporary_contract,7,4512,1217,0.5444537637218477,450,4,0
40,rent_private,29,permanent,21,1809,1255,0.1870885988521459,537,3,0
18,rent_private,35,permanent,3,3456,1535,0.4454087002113046,583,3,0
69,rent_private,85,permanent,57,2015,2014,0.2712969120814215,596,4,0
64,living_with_family_other,14,temporary_contract,0,1100,438,0.5899121201764578,397,4,0
43,rent_private,38,permanent,36,2112,2317,0.2383920109094633,820,5,0
46,living_with_family_other,53,permanent,10,2960,1750,0.5765402617660332,701,6,0
25,rent_private,52,temporary_contract,58,2149,2478,0.6035713395971655,979,8,0
47,living_with_family_other,8,permanent,33,4513,1506,0.2526325204865191,422,0,0
49,rent_private,7,permanent,8,8264,134,0.299677462315485,445,2,0
45,rent_private,13,permanent,12,3105,3135,0.6314820441109916,277,2,0
33,living_with_family_other,62,permanent,2,3468,2963,0.3813191569986943,1032,5,0
21,rent_private,22,permanent,17,3265,2470,0.4420670932112806,444,4,0
47,owner_with_mortgage,44,unemployed_other,37,1824,1336,0.4516801410780225,1088,3,0
28,rent_private,22,permanent,14,2262,3213,0.4541404391179928,8,3,0
61,owner_no_mortgage,17,permanent,246,602,2991,0.2810982395012433,305,4,0
57,owner_no_mortgage,5,permanent,530,3149,1334,0.3645331757094863,309,0,0
36,rent_private,47,permanent,4,3360,548,0.4236555589079654,159,2,0
29,living_with_family_other,593,unemployed_other,138,3301,2193,0.2907790928112668,492,17,0
57,living_with_family_other,7,temporary_contract,22,3314,2768,0.5772344445529425,1816,7,0
50,rent_private,38,permanent,0,2309,3317,0.4399991622659884,1015,3,0
52,rent_private,55,permanent,35,2101,2028,0.4733861675667732,501,4,0
29,rent_private,9,permanent,19,4036,1703,0.4231203624244671,510,7,0
27,rent_private,13,retired,12,3446,2989,0.3924084656676833,609,4,0
49,owner_with_mortgage,14,retired,0,2247,1662,0.0643078979996052,116,6,0
26,owner_no_mortgage,35,retired,583,3503,1272,0.4086428301935444,17339,30,0
54,owner_no_mortgage,7,permanent,17,3258,1211,0.5089130017585807,971,0,0
39,rent_social,22,permanent,17,416,1478,0.2262423345290027,-631,0,0
32,living_with_family_other,19,self_employed,421,4449,1222,1.0871613447213309,62,3,1
51,rent_private,42,self_employed,147,4710,1313,0.2483651136349675,7850,5,0
33,owner_with_mortgage,56,permanent,10,3656,3414,0.4237032456829448,8654,2,0
39,rent_private,168,unemployed_other,117,18453,1132,0.4282505611639117,1097,7,0
45,owner_with_mortgage,3,permanent,8,3778,1367,1.2606706084880972,676,5,0
58,owner_with_mortgage,14,permanent,49,4418,1526,0.3546339505282608,747,1,0
20,owner_no_mortgage,11,permanent,88,1945,437,0.3388724458408194,10130,42,0
43,owner_no_mortgage,39,retired,56,1572,1204,0.0957780238063571,722,2,0
56,living_with_family_other,275,temporary_contract,12,2718,3403,0.245564355729372,289,2,0
21,rent_social,13,permanent,3,9889,1677,0.4849820903000696,706,2,0
37,owner_no_mortgage,14,permanent,11,1688,2734,0.3285701240634827,507,5,0
20,owner_with_mortgage,27,retired,248,3847,1555,0.1918829882676805,307,7,0
48,owner_with_mortgage,7,permanent,8,2613,1645,0.2048459948015819,646,8,0
38,owner_with_mortgage,58,retired,16,1525,1538,0.1947232621294137,1190,3,0
33,owner_with_mortgage,88,permanent,89,2508,2260,0.1332693248936827,14260,8,0
44,owner_with_mortgage,287,permanent,203,4077,1570,0.4049665154651821,422,2,0
43,rent_private,11,permanent,51,3628,1608,0.0922670238071288,-154,5,0
27,owner_no_mortgage,19,retired,388,1774,1750,0.6347852610331174,994,3,0
27,owner_with_mortgage,58,temporary_contract,11,2753,1661,0.1754276701723505,2037,2,0
41,owner_with_mortgage,2,self_employed,289,1081,4204,0.1474003260104908,9194,3,0
47,owner_with_mortgage,13,permanent,43,9345,1863,0.6061942176951219,801,5,0
50,owner_no_mortgage,16,permanent,189,8027,1696,0.6443996366131953,947,3,0
28,owner_no_mortgage,24,permanent,36,3917,3397,0.4270381085035843,590,7,0
33,owner_with_mortgage,5,self_employed,14,3375,1540,0.0864569043528927,361,0,0
57,owner_with_mortgage,131,self_employed,27,2765,2743,0.2867082640205325,120,4,0
45,owner_no_mortgage,3,temporary_contract,36,19464,1434,0.0841386757335364,229,5,0
27,rent_private,23,permanent,311,7553,1933,0.3359998101111693,-241,45,0
32,rent_private,14,permanent,52,10012,1686,0.0694109747946868,1186,2,0
43,rent_social,35,retired,8,2306,516,0.1623980145362474,11158,5,0
20,owner_no_mortgage,17,temporary_contract,51,2557,1221,0.6092508076464063,286,6,0
45,owner_with_mortgage,25,unemployed_other,502,1342,1314,0.2305019881693329,993,4,0
30,rent_private,35,permanent,424,3228,1782,0.5339228503128364,9836,3,0
30,rent_private,46,self_employed,454,2136,1517,1.480601389607474,-3391,3,0
35,rent_private,21,permanent,6,6989,3345,0.136025422213098,706,3,0
39,owner_with_mortgage,151,unemployed_other,80,526,1377,0.4801228649909891,367,5,0
41,owner_no_mortgage,10,permanent,13,323,2033,0.2937594526500894,-240,4,0
20,owner_with_mortgage,18,permanent,2,4019,1444,0.2917076659752171,679,2,0
47,owner_no_mortgage,24,permanent,351,1713,2184,0.3113475782670966,501,3,0
18,rent_private,41,permanent,60,419,1484,0.0100528323724558,1179,5,0
18,rent_private,428,retired,504,3234,1475,1.1705524994509044,1046,2,0
52,rent_social,53,self_employed,49,3216,2453,0.3125056797627678,867,4,0
39,rent_private,32,unemployed_other,11,4165,1041,0.2324403196331251,4548,3,0
32,owner_no_mortgage,55,permanent,11,3978,1697,0.4161046652309531,530,3,0
41,owner_with_mortgage,23,permanent,5,1777,2249,0.3523979396775871,85,2,0
30,rent_private,24,permanent,44,4175,3443,0.0311310580554897,945,5,0
32,rent_private,24,permanent,1,4551,1886,0.3271392633699386,14366,2,0
38,living_with_family_other,15,permanent,0,4888,144,0.4241938947871576,855,0,0
36,owner_with_mortgage,19,permanent,23,4110,2464,0.4552833487779176,13740,4,0
32,owner_no_mortgage,358,permanent,491,1888,4784,0.2312469329960634,29,5,0
50,owner_no_mortgage,56,temporary_contract,12,3779,81,0.5858646830135003,107,4,0
50,owner_with_mortgage,100,permanent,34,2792,2159,0.4517357637180739,699,2,0
18,rent_private,2,permanent,130,16159,915,0.220864956834931,424,1,0
64,owner_no_mortgage,464,permanent,11,2406,2291,0.7147391469214054,19111,2,0
30,owner_with_mortgage,35,temporary_contract,41,1722,3314,0.2947613463760363,538,2,0
68,living_with_family_other,40,temporary_contract,3,3209,1824,0.4608737755612161,307,26,0
27,rent_private,28,permanent,48,2557,2687,0.6133782993941074,1197,4,0
26,owner_with_mortgage,37,permanent,2,3199,1561,0.3438932687579412,14,3,0
43,owner_with_mortgage,9,permanent,9,1568,1672,1.2633495052760186,234,8,0
23,rent_social,19,permanent,323,3736,1886,0.5654845258545779,245,2,0
32,owner_no_mortgage,39,temporary_contract,364,17626,1898,0.5570461483960307,412,2,0
32,owner_no_mortgage,0,permanent,143,8726,2261,0.0070606299739757,35,7,0
24,rent_private,519,permanent,71,1887,1189,0.5246673308450579,170,3,0
98,owner_with_mortgage,29,permanent,137,2401,1425,0.5471455546597608,2553,4,0
48,owner_with_mortgage,155,permanent,15,4143,2133,0.5638425835406309,560,34,0
46,rent_private,509,permanent,6,2834,2080,0.5939764086564181,1056,2,0
62,owner_with_mortgage,94,permanent,93,2123,1341,0.3247553457302625,551,4,0
25,rent_private,50,permanent,33,2235,2268,0.3530943469905632,1051,2,0
43,owner_with_mortgage,48,permanent,56,3352,1562,0.4776382118698982,303,4,0
45,owner_with_mortgage,24,self_employed,46,2349,2157,1.1684373972461084,968,4,0
38,owner_with_mortgage,53,permanent,1,2279,2575,0.2803521394241585,409,4,0
64,rent_private,44,temporary_contract,14,2382,2874,0.4862223408561508,15279,3,0
62,rent_social,23,permanent,7,2723,1833,0.3669941095278611,387,1,0
25,owner_no_mortgage,17,temporary_contract,59,4486,913,0.0241667947335721,-3629,5,1
24,owner_with_mortgage,7,self_employed,8,1493,748,0.0393833624706834,758,5,0
58,rent_private,33,permanent,277,15865,2361,0.3597570775289297,902,0,0
30,living_with_family_other,35,temporary_contract,322,4733,1288,0.4485749544828795,233,3,1
44,owner_no_mortgage,18,unemployed_other,14,8464,2113,0.6502221158306072,796,31,0
30,rent_private,392,temporary_contract,11,2579,1307,0.9521617430651538,559,27,1
47,rent_social,26,temporary_contract,59,6909,1356,0.2644260861815924,58,8,0
25,owner_with_mortgage,42,permanent,514,1934,1804,0.2140651386210134,499,1,0
117,owner_with_mortgage,59,permanent,0,4610,1435,0.5524070594471543,-3213,0,0
21,owner_no_mortgage,232,permanent,47,2195,1639,0.3324921922606054,823,2,0
52,living_with_family_other,2,permanent,6,348,2097,0.4228007963177026,906,2,0
31,owner_no_mortgage,4,temporary_contract,569,3517,1679,0.1540830532656204,494,4,0
35,owner_with_mortgage,38,permanent,133,3855,2393,0.3479432534615911,-785,36,0
56,rent_social,10,self_employed,95,2119,2339,1.152686424373783,258,5,0
36,rent_private,8,self_employed,284,3468,2479,0.0346496150047378,368,5,0
36,rent_private,245,permanent,33,2579,2497,0.3189312485921609,934,0,0
47,rent_private,36,permanent,419,1685,1645,0.2627854055845964,629,8,0
26,owner_with_mortgage,253,permanent,42,4998,1316,0.4361708408123638,1056,8,0
61,rent_private,7,permanent,321,16323,1857,0.4614686680634421,135,5,0
37,rent_social,54,permanent,44,14635,1375,0.0603676567931717,69,3,0
45,owner_with_mortgage,33,permanent,120,271,151,0.5505967495012112,409,4,0
22,rent_social,3,retired,2,3049,1397,0.3129193495222916,127,2,0
35,owner_no_mortgage,15,permanent,26,2109,2108,0.3418000380251605,330,2,0
20,living_with_family_other,1,temporary_contract,11,2513,2688,0.3144799097707298,-539,8,1
27,owner_with_mortgage,8,permanent,19,2123,2092,0.4393411378039293,259,4,0
50,owner_no_mortgage,7,permanent,227,2177,2051,0.5281857953809337,-4833,4,0
21,rent_social,4,retired,369,2416,744,1.2010662838556947,1058,1,0
