age_years,residential_status,time_at_address_months,employment_status,time_with_employer_months,gross_monthly_income_eur,net_monthly_income_eur,debt_to_income_ratio,disposable_income_eur,num_active_credit_accounts,default
108,rent_private,15,permanent,19,1031,1357,0.42140599138122287,763,9,0
28,owner_with_mortgage,5,permanent,558,110,1710,0.4623036798350613,439,5,0
50,rent_private,17,permanent,26,2924,323,0.26573084010017983,1099,2,0
51,rent_private,8,permanent,38,4501,1354,0.20577418264287173,450,5,0
45,owner_with_mortgage,21,unemployed_other,59,1059,1813,0.611265849349867,399,5,0
51,owner_with_mortgage,11,self_employed,0,2073,1255,0.5645831094749627,85,0,0
28,rent_private,41,permanent,191,215,1263,0.23350246106856945,288,7,0
25,rent_social,91,permanent,54,473,1255,0.23558708596174177,44,4,0
37,owner_with_mortgage,501,permanent,22,815,963,0.2655472837216828,1109,6,0
110,rent_private,3,unemployed_other,11,4834,2258,0.29521424802405966,16676,0,0
52,rent_social,4,unemployed_other,160,2990,7438,0.5653433241637263,674,21,0
34,rent_private,377,self_employed,8,2771,2746,0.6279670386855802,536,0,0
33,rent_private,11,temporary_contract,4,2024,2365,0.373792604088487,16968,7,0
51,owner_no_mortgage,3,permanent,8,1410,2267,0.5340273030674201,144,5,0
62,rent_private,0,permanent,84,2751,1017,0.5396727429320696,-1054,3,0
61,owner_with_mortgage,63,permanent,17,1600,1155,0.5764808578076592,133,8,0
55,living_with_family_other,0,temporary_contract,9,2010,1283,0.30999869904576843,613,5,0
19,owner_with_mortgage,12,self_employed,45,2417,1601,0.07830869899258924,360,4,0
23,owner_with_mortgage,1,permanent,8,1773,3235,0.6071386008378444,-3637,1,0
90,rent_private,266,unemployed_other,1,3507,857,0.39275648913318145,154,5,0
23,owner_with_mortgage,3,retired,2,2864,2425,0.37231152795269207,-570,5,1
53,rent_social,5,unemployed_other,0,19127,1160,0.16280588105096583,96,4,0
27,owner_no_mortgage,14,unemployed_other,450,2300,134,0.912912198513373,1138,5,0
91,owner_with_mortgage,13,self_employed,15,843,1569,0.34237836012474104,204,5,0
36,owner_no_mortgage,3,temporary_contract,297,114,2159,0.6155847872572272,1197,2,0
56,rent_private,11,permanent,19,3913,2511,0.2616532359016633,445,1,0
26,rent_social,37,permanent,1,669,1505,0.3581352231397586,122,0,0
33,owner_no_mortgage,75,retired,0,2229,1508,0.5019058863035791,1887,3,1
20,owner_with_mortgage,91,permanent,437,2685,1981,0.40744043842176847,609,4,0
33,rent_private,58,temporary_contract,7,2666,546,0.3347132719304142,807,2,0
114,living_with_family_other,3,permanent,10,3649,2159,0.42042490411089467,284,4,0
36,owner_no_mortgage,98,temporary_contract,12,4048,781,0.07151923111314318,531,6,0
36,rent_social,6,permanent,37,2417,1450,0.393158646880357,452,0,0
44,rent_private,11,permanent,35,3829,2398,0.030601110034037402,1088,43,0
33,rent_social,19,permanent,410,2575,2409,0.46842682586398804,860,5,0
95,rent_social,6,temporary_contract,7,3231,186,0.39307876153332877,149,2,0
30,rent_private,29,unemployed_other,21,3600,1284,1.126071117642251,1079,5,0
20,rent_private,12,permanent,399,817,304,0.3208732918653606,64,3,0
41,owner_no_mortgage,421,permanent,7,4317,2216,0.6317476820487581,1054,2,0
32,rent_social,324,temporary_contract,3,2509,2146,0.09640933356117791,7453,4,0
32,living_with_family_other,20,permanent,22,3120,1608,0.26429007816512606,1192,38,0
20,rent_private,7,self_employed,23,3130,1226,0.41565064445035604,-3967,4,0
27,owner_with_mortgage,52,unemployed_other,6,3807,1065,0.059955647599165156,540,2,0
52,rent_private,8,permanent,9,2716,4965,1.1640196108599516,610,0,1
30,owner_no_mortgage,13,permanent,46,2471,179,0.30361074646558883,227,2,0
84,rent_social,18,permanent,26,2663,2816,0.3783765874556691,196,1,0
27,owner_no_mortgage,11,self_employed,0,3234,2193,0.4193956490105524,400,7,0
32,living_with_family_other,18,permanent,4,3284,1325,0.360265283832742,-1802,1,0
43,rent_private,8,permanent,7,2542,1331,0.21332616422240777,601,28,0
61,rent_social,60,permanent,50,15108,4398,1.3686895712492169,-1722,5,0
63,owner_no_mortgage,21,permanent,29,2505,7262,0.028602073036876115,581,2,0
41,owner_no_mortgage,4,permanent,459,3223,2033,0.6386739941615935,657,1,0
40,living_with_family_other,20,permanent,57,1862,2714,0.46357388739083655,1183,5,0
34,rent_private,17,self_employed,59,2429,14962,0.4674284234730287,619,8,0
37,owner_with_mortgage,4,permanent,9,2695,618,0.3385031081078661,1020,0,0
44,owner_with_mortgage,23,temporary_contract,7,1045,2499,0.3066934901903263,719,0,0
43,owner_with_mortgage,14,permanent,18,1776,1490,0.34275737238719606,942,44,0
25,rent_social,23,permanent,115,2961,1519,0.08316953632217447,17764,4,0
40,rent_private,10,permanent,5,10222,1654,0.18033429783130736,600,3,0
36,owner_with_mortgage,9,permanent,3,4206,2146,0.3576377642621562,540,4,0
25,owner_with_mortgage,53,self_employed,518,1631,1902,0.44144270284022713,533,2,0
42,owner_no_mortgage,578,unemployed_other,11,11996,2378,0.20648954072191214,1056,0,0
38,rent_private,43,permanent,24,3803,2289,0.25504760479190086,822,1,0
55,rent_private,46,permanent,37,2028,2288,0.6423512815385413,627,2,0
58,owner_with_mortgage,55,permanent,8,15389,3262,0.2909127742568574,1037,3,0
80,owner_no_mortgage,29,permanent,56,4600,1720,0.1692947454887052,1082,2,0
54,rent_private,23,self_employed,23,2403,345,0.12143862970456268,561,0,0
27,rent_private,53,permanent,353,630,2371,0.03162241417886247,929,0,0
37,rent_social,4,permanent,553,3178,1530,0.5968565607342169,902,23,0
56,rent_private,1,permanent,10,1684,1773,0.5214100839193897,-4366,1,0
51,owner_no_mortgage,432,permanent,426,337,517,0.23547075889491395,559,5,0
59,owner_no_mortgage,118,permanent,575,3022,2500,0.39593743101493994,387,5,0
42,rent_social,1,permanent,9,1626,8882,0.3246999665600209,11581,3,0
43,owner_no_mortgage,30,permanent,580,4731,1722,0.9135969410812698,535,2,0
26,owner_with_mortgage,29,permanent,69,779,10245,0.4031640566900684,856,3,1
49,rent_private,8,permanent,3,4621,1608,0.4563715001049144,631,28,0
104,rent_private,546,permanent,54,2180,1823,0.2376393825792275,19608,3,0
25,rent_social,25,retired,28,3215,2165,0.22518830599451523,1119,3,0
53,owner_no_mortgage,180,permanent,31,2702,2792,1.191495562480935,348,4,0
58,rent_private,6,self_employed,31,4965,13637,0.22576401850660865,425,2,0
41,rent_private,240,permanent,4,1689,2229,0.306704490966218,-3152,3,0
51,owner_with_mortgage,208,permanent,19,2044,2480,0.40436169195680943,86,7,0
50,rent_social,11,permanent,393,849,2326,1.4206943884240968,14,2,0
56,living_with_family_other,275,temporary_contract,12,2718,3403,0.24556435572937207,289,2,0
64,living_with_family_other,27,permanent,27,2869,1477,0.12132497031767817,19198,7,0
18,owner_with_mortgage,21,permanent,44,2626,2492,0.32883249510039564,8,7,1
62,rent_social,6,permanent,3,11506,562,0.5969852504540842,949,2,0
34,rent_private,7,permanent,182,8508,3009,0.11761001009614988,1158,7,0
60,rent_private,18,permanent,21,1650,1492,0.2851059884198264,198,8,0
50,owner_with_mortgage,428,temporary_contract,187,2037,2576,0.13393930332039725,643,2,0
19,rent_private,47,permanent,54,16551,2773,0.16386443845988358,-678,1,0
24,owner_with_mortgage,27,temporary_contract,8,3002,2340,0.17821092403638034,289,4,0
22,owner_no_mortgage,12,retired,53,791,1551,0.2218111395889419,827,5,0
48,rent_private,11,permanent,49,483,2244,0.5290818423542811,366,4,1
62,owner_no_mortgage,9,unemployed_other,484,1574,1869,0.24491699781820986,1163,2,0
30,owner_with_mortgage,49,retired,538,3431,1667,0.034766418329066545,711,0,0
51,owner_no_mortgage,27,permanent,0,5787,842,0.5881902406342105,530,8,0
32,living_with_family_other,31,unemployed_other,354,1954,1681,0.34495853879713,5,4,0
49,rent_private,37,permanent,404,481,1823,0.4395312950470236,43,4,0
104,rent_private,4,permanent,9,2967,1276,0.23405344898215202,-4986,8,1
46,owner_with_mortgage,17,permanent,3,3033,69,0.47481563814690414,395,1,0
30,living_with_family_other,0,permanent,140,2183,3928,0.429807861842191,672,5,0
32,owner_no_mortgage,55,permanent,5,3039,2298,0.21348041673255308,398,3,0
31,rent_private,4,permanent,43,4667,1348,0.13570751187716298,350,7,0
58,owner_with_mortgage,17,self_employed,12,2276,8244,0.47908797628828925,15533,4,0
49,living_with_family_other,29,temporary_contract,8,603,2420,0.41394496723555135,1100,4,0
54,rent_private,163,self_employed,593,3642,933,0.13759065266008252,805,2,0
35,owner_no_mortgage,269,permanent,394,1721,1882,0.4191122658838845,496,2,0
26,rent_social,524,self_employed,390,1364,993,0.6238716951789862,4373,8,0
22,rent_private,468,permanent,4,2617,35,0.1230203366940318,627,39,1
64,owner_no_mortgage,16,retired,58,1953,2834,0.5737874790729964,6183,4,0
48,owner_with_mortgage,7,temporary_contract,17,1415,2694,0.19320766215168586,680,5,0
41,owner_with_mortgage,12,permanent,405,1806,855,0.20417371130674078,256,5,0
95,owner_no_mortgage,37,self_employed,57,609,2352,0.5209836545442914,612,8,0
26,owner_no_mortgage,5,permanent,53,3888,1331,0.21568411687060549,170,3,0
51,rent_private,23,temporary_contract,52,3959,2088,0.058349578219186043,11751,2,0
59,owner_with_mortgage,19,permanent,579,2731,1579,0.24702996896942347,1077,0,0
44,rent_private,28,permanent,10,1502,1866,0.6125909236556127,1037,44,0
73,owner_no_mortgage,7,permanent,43,678,1277,0.2476621735677374,406,5,0
29,owner_no_mortgage,12,permanent,23,4497,656,0.4740734515007654,368,3,0
28,owner_with_mortgage,219,unemployed_other,414,3711,2362,0.5939047093202378,4345,4,0
33,owner_no_mortgage,6,temporary_contract,229,1936,2842,0.49596686160206843,670,3,0
49,living_with_family_other,7,permanent,15,2893,2744,0.46598101091338695,644,3,0
58,owner_with_mortgage,310,retired,0,2508,2493,0.20672713588777458,-3910,5,0
19,owner_no_mortgage,32,permanent,567,11413,665,0.40607202637671014,492,2,0
47,owner_with_mortgage,425,permanent,36,3339,2152,0.2678695385803247,321,2,0
23,rent_social,43,permanent,22,3690,1627,0.3210605191087004,1060,6,0
41,rent_private,51,permanent,10,2119,843,0.05202875109341686,824,2,0
48,owner_with_mortgage,13,self_employed,48,2065,1855,0.05253647306375239,16622,5,0
54,rent_private,73,permanent,363,2208,1302,0.4744138645880668,1020,5,0
37,living_with_family_other,10,temporary_contract,56,1747,2085,0.6388738945809778,269,1,0
41,owner_with_mortgage,477,permanent,21,1461,761,0.4012691212888251,15610,15,0
28,owner_no_mortgage,3,permanent,328,369,1237,0.466322362881726,101,6,0
28,owner_no_mortgage,43,self_employed,7,4584,1567,0.22034042274777751,1087,2,0
30,owner_no_mortgage,154,permanent,6,2634,2853,0.6299594651231667,1144,4,0
37,owner_with_mortgage,276,permanent,54,3991,3431,0.45677683344976955,735,4,0
43,living_with_family_other,10,permanent,29,1242,1207,0.08868530881554047,340,4,0
43,rent_private,233,temporary_contract,59,2257,2495,0.37633457603955883,208,4,0
26,rent_private,120,temporary_contract,232,1562,2099,0.03978147002946712,12297,3,0
74,rent_private,47,permanent,3,4173,2371,0.0023757898560715415,870,5,0
46,owner_with_mortgage,403,temporary_contract,54,4347,1730,0.07734835700325328,92,1,0
51,rent_private,37,permanent,150,190,2248,0.4743718702554945,730,2,0
53,owner_no_mortgage,233,permanent,14,624,1683,0.5990749577140254,621,4,0
40,owner_no_mortgage,31,temporary_contract,7,2858,1855,0.2762456202424634,546,6,0
60,owner_no_mortgage,21,permanent,19,4077,2873,0.9921414385650915,1008,0,0
36,owner_no_mortgage,48,permanent,7,1135,1862,0.3491529416025485,427,3,0
46,owner_with_mortgage,19,permanent,19,3253,1761,0.4959590516818253,93,2,0
52,owner_with_mortgage,4,permanent,10,1373,1660,0.6092203849823501,1180,1,0
51,rent_social,10,permanent,116,2665,143,0.4087297722532908,257,1,0
48,owner_with_mortgage,14,permanent,255,2126,2445,0.16607233050904116,10358,3,0
33,rent_private,54,permanent,20,1706,837,0.21859272989356338,1122,3,0
39,rent_social,46,permanent,5,1758,10074,0.28012264749364635,1132,4,0
36,rent_private,3,self_employed,541,4280,772,0.45692675559071727,13,3,0
19,owner_no_mortgage,15,permanent,36,2912,863,0.4118015675801667,96,43,0
42,owner_with_mortgage,27,permanent,46,12593,1608,0.2957296848088165,688,8,0
46,rent_social,428,temporary_contract,54,2872,2273,0.2595247206265661,-4918,2,1
25,owner_with_mortgage,60,temporary_contract,59,1344,1567,0.24013236441557972,338,3,0
60,living_with_family_other,13,permanent,350,4707,2286,0.31406885051461086,12335,1,0
24,rent_private,31,permanent,540,3483,3468,0.19535356965962675,970,16,0
33,rent_private,19,permanent,4,3400,257,0.4536338212394455,608,4,0
41,living_with_family_other,234,permanent,8,2702,2475,0.42998299676375995,10591,3,1
61,owner_no_mortgage,406,permanent,165,7320,1260,0.40621090605124455,241,3,0
37,owner_with_mortgage,44,permanent,2,1474,1062,0.37718689191907034,593,2,0
63,owner_with_mortgage,580,permanent,34,3930,154,0.635682182840971,600,5,0
43,owner_with_mortgage,52,permanent,92,4449,41,0.3628076477517591,862,4,0
42,owner_no_mortgage,60,permanent,3,4168,1414,0.6139691328284146,811,7,0
57,owner_with_mortgage,12,permanent,5,15563,831,0.4940679374961148,1003,2,0
62,rent_private,20,permanent,34,2104,2262,0.05808347017322412,330,5,0
54,owner_with_mortgage,2,self_employed,222,3220,1209,0.5018155158571712,428,3,0
44,owner_no_mortgage,1,permanent,439,4244,1537,0.6159301062647906,631,3,0
37,owner_with_mortgage,44,permanent,45,3097,14199,0.28572215006339163,19603,2,0
46,rent_private,9,permanent,55,4377,1686,1.4576557690235736,581,5,0
36,rent_private,94,self_employed,487,3686,1443,0.6217562914033173,57,2,0
78,owner_with_mortgage,16,permanent,46,1825,1975,0.516068828397439,536,5,0
39,rent_private,7,permanent,49,3018,2437,0.28729006563868753,407,4,0
31,rent_private,15,permanent,332,4057,1262,0.020857868965907776,747,8,0
54,rent_private,57,permanent,276,3338,718,0.44681867643902073,148,2,0
33,rent_private,40,permanent,187,9280,1502,0.030762194292734742,105,3,0
37,rent_social,26,retired,12,4056,2010,0.4310018259554559,526,7,0
56,owner_no_mortgage,29,self_employed,6,1572,2371,0.2927512381163044,1110,2,0
57,owner_no_mortgage,57,temporary_contract,24,2378,119,0.3055637113426185,-2187,5,0
21,rent_private,89,permanent,15,4123,295,0.13846616160123423,435,5,0
51,rent_private,3,permanent,17,657,3144,0.2890668445565842,5381,2,0
42,rent_private,16,permanent,199,5346,2392,0.5806343643377717,630,2,0
27,owner_no_mortgage,23,permanent,451,3484,99,1.101397828048967,15533,1,0
39,owner_no_mortgage,17,permanent,433,3552,1403,0.3957784955884542,271,2,0
34,living_with_family_other,260,permanent,349,2406,465,0.446187505719893,701,7,0
20,rent_social,5,permanent,510,1944,1311,0.5689353524120453,66,9,1
65,owner_with_mortgage,14,temporary_contract,45,615,850,0.2296879534381956,-1202,21,0
59,owner_with_mortgage,27,self_employed,69,2768,1992,0.4086816609486679,728,0,0
41,owner_with_mortgage,58,permanent,48,942,2326,0.5929673852084077,-2306,5,0
91,rent_private,23,permanent,492,3918,3095,0.31100559414102535,591,4,0
60,owner_with_mortgage,484,permanent,0,2822,2356,1.4917870238446154,376,7,0
33,owner_with_mortgage,40,permanent,323,3325,156,0.12527457454098456,644,4,0
29,rent_private,13,permanent,152,3067,1396,0.3385603614974244,1030,3,0
36,owner_with_mortgage,404,permanent,1,3900,5931,0.36604965802210454,146,1,0
27,rent_social,10,permanent,11,4904,2601,0.5973586733294165,373,0,0
23,owner_with_mortgage,59,unemployed_other,283,2760,2243,0.41940055498667994,59,8,0
53,owner_with_mortgage,60,permanent,187,2985,2667,0.5590619721151409,596,5,0
35,rent_private,26,self_employed,38,2885,3176,0.6385578842529916,571,15,0
47,owner_with_mortgage,4,permanent,446,14684,2019,0.43768323094283423,2426,4,0
45,owner_with_mortgage,47,self_employed,97,1293,2607,0.22140201072627372,367,6,0
44,rent_private,25,temporary_contract,42,3118,2905,0.5610503232498765,-56,6,0
51,owner_no_mortgage,15,permanent,0,2461,1384,0.059880409882243295,-666,4,0
39,owner_no_mortgage,585,self_employed,22,3307,2833,0.37626589532664373,90,7,0
48,owner_with_mortgage,35,permanent,48,19435,10178,0.38485955425981133,335,4,0
36,owner_with_mortgage,59,permanent,6,2552,2724,0.6161376328536381,1042,1,0
26,owner_with_mortgage,60,permanent,219,3075,1693,0.7098065244095106,1029,5,0
26,owner_no_mortgage,406,permanent,563,1361,1221,0.48758239263773306,975,8,0
20,owner_no_mortgage,11,self_employed,453,3338,1474,0.2805627798902969,292,28,0
61,rent_private,527,permanent,403,4874,1322,0.40081391968679386,693,5,0
30,rent_private,373,self_employed,37,3106,3404,0.29589122361959463,2549,3,0
34,rent_private,29,permanent,33,3964,2024,0.6253249082120332,698,4,0
43,owner_with_mortgage,19,self_employed,10,3951,1152,0.44987830552374763,5679,2,0
36,owner_no_mortgage,8,permanent,12,2510,2489,0.19137550579650606,912,2,0
50,rent_private,60,permanent,50,3301,1727,0.33376745515404216,730,3,0
19,owner_with_mortgage,9,temporary_contract,17,2949,2016,0.28606814706930095,251,2,0
44,owner_no_mortgage,18,unemployed_other,14,8464,2113,0.6502221158306072,796,31,0
38,rent_private,30,temporary_contract,10,15927,2243,0.4694412626919742,10718,2,0
30,owner_no_mortgage,11,permanent,45,3243,2263,0.5437401032929688,535,3,0
39,rent_private,168,unemployed_other,117,18453,1132,0.4282505611639117,1097,7,0
56,owner_with_mortgage,16,permanent,48,2312,2430,0.6203383834098446,300,0,0
49,rent_private,291,permanent,51,3805,1893,0.03302733515639586,989,8,0
37,owner_no_mortgage,16,self_employed,443,13138,2145,0.4008680111230498,74,49,1
63,owner_with_mortgage,36,temporary_contract,586,2563,1549,0.08472343494556639,987,5,0
35,owner_with_mortgage,21,retired,20,7014,2805,0.09478950540759853,355,5,0
39,rent_social,43,permanent,47,4428,2662,0.24513499904665295,226,5,0
38,owner_no_mortgage,403,permanent,6,2500,4450,0.47319985176126406,-3608,7,0
22,owner_with_mortgage,12,temporary_contract,11,3749,1731,1.4621091033161524,1081,7,1
48,rent_private,6,permanent,422,2708,704,0.5414782210435687,221,4,0
52,owner_with_mortgage,32,permanent,18,19419,1851,0.2756913126490481,549,2,0
50,owner_with_mortgage,26,permanent,170,1896,2481,0.5750160705334717,-3458,3,0
51,owner_with_mortgage,18,permanent,63,1884,2037,0.10757749493137578,414,3,0
60,owner_no_mortgage,2,permanent,55,1814,1277,0.3094770514350999,654,0,0
34,rent_private,31,temporary_contract,18,2613,711,0.46055179780870514,1000,2,0
23,owner_with_mortgage,8,permanent,7,4664,2159,0.24304940496641292,1039,7,0
39,owner_with_mortgage,26,permanent,5,4855,2232,0.5316838011719892,200,4,0
60,owner_with_mortgage,45,permanent,0,3183,2066,0.05896803540292232,993,1,0
22,owner_with_mortgage,20,permanent,467,263,1862,0.5699889574076205,600,8,0
32,owner_with_mortgage,15,permanent,20,4008,258,0.5054836825199692,634,2,0
31,rent_private,0,permanent,519,2293,3376,0.33364206089408666,562,4,0
