age_years,residential_status,time_at_address_months,employment_status,time_with_employer_months,gross_monthly_income_eur,net_monthly_income_eur,debt_to_income_ratio,disposable_income_eur,num_active_credit_accounts,total_outstanding_balance_eur,credit_utilisation_ratio,num_unsecured_loans,num_accounts_30dpd_last12m,max_delinquency_last12m,months_since_last_delinquency,worst_ever_delinquency,credit_history_length_months,num_credit_enquiries_last6m,adverse_events_flag,default
35,owner_with_mortgage,9,self_employed,16,1522,1707,0.45791253666328785,359,6,989,0.5524843928711549,1,0,current,240,90dpd_plus,48,15,no,0
45,rent_social,5,permanent,11,1489,1289,0.5098496502028305,249,48,135416,0.42421122444745435,3,0,current,24,none,101,1,no,0
25,owner_with_mortgage,47,unemployed_other,46,2291,2415,0.6216220953812521,450,43,7602,0.7244944037256719,2,0,30dpd,4,none,22,0,no,0
21,rent_private,2,permanent,5,3194,875,0.07134329637767864,971,0,122952,0.46294583314508647,2,0,30dpd,240,90dpd_plus,356,0,yes,0
24,owner_with_mortgage,10,unemployed_other,326,1741,1715,0.4466205397320584,452,3,7171,0.5883704129252791,1,0,current,23,60dpd,115,1,no,0
34,rent_social,352,permanent,3,2417,357,0.0045225041886389535,673,2,182,0.47204900294856933,2,2,current,240,90dpd_plus,17,14,no,1
69,rent_private,113,permanent,343,1948,2474,0.2077645048816238,726,3,131198,0.17239195806454072,0,1,60dpd,240,90dpd_plus,103,2,no,1
53,rent_private,9,permanent,12,6037,7739,0.17201912032963862,894,34,19237,0.2549876190555195,5,0,30dpd,240,90dpd_plus,48,10,no,0
36,rent_private,31,permanent,13,2371,2944,0.3308593044814804,775,3,19422,0.1922622990096514,2,18,30dpd,240,60dpd,48,1,no,0
32,owner_with_mortgage,20,retired,12,903,722,0.17302001641368694,392,7,9596,0.44696055798012346,0,1,current,7,90dpd_plus,14,1,no,0
97,living_with_family_other,2,unemployed_other,10,1990,458,0.3463308464060781,772,7,121529,0.29636651024654603,2,11,current,2,none,128,3,no,1
22,owner_no_mortgage,6,unemployed_other,2,2338,1250,0.4030463947030756,1177,2,6459,0.3217233254190743,1,0,current,0,none,86,0,yes,0
42,rent_private,2,permanent,544,3423,7403,0.26875253188092585,-574,2,13978,0.1803457155451502,2,1,60dpd,13,90dpd_plus,178,3,no,1
55,rent_private,11,permanent,451,2584,2084,0.9177785862622421,-2684,8,11017,0.40013245500286415,1,14,current,17,none,173,0,no,1
58,owner_with_mortgage,19,temporary_contract,530,3175,2022,0.22125684544728763,-2115,6,16879,0.5484010717390507,1,0,60dpd,0,60dpd,53,0,yes,1
20,owner_with_mortgage,6,permanent,40,1364,2901,0.5693024531769876,841,0,1563,1.068707570914186,2,7,current,2,none,65,2,no,0
49,owner_no_mortgage,17,retired,263,1186,2034,0.2692303298442197,998,3,2467,0.40908575646374257,2,1,60dpd,6,none,10,0,no,0
55,owner_with_mortgage,7,permanent,0,684,3159,0.01407790803435569,1059,2,188448,0.08343681690335696,1,0,60dpd,240,90dpd_plus,100,1,no,0
28,owner_with_mortgage,23,retired,2,2711,1223,0.578360572418687,462,2,25842,0.3858150390865189,3,1,60dpd,1,90dpd_plus,14,4,no,1
111,living_with_family_other,54,retired,19,3426,1278,0.28912671347989405,299,0,11137,0.5240323862081141,1,0,30dpd,1,30dpd,107,1,no,0
30,living_with_family_other,53,permanent,2,1918,240,0.377929892653942,414,1,16396,0.49665432681146876,2,0,current,12,90dpd_plus,64,3,yes,0
59,rent_private,78,temporary_contract,315,3600,2219,0.23942149311322866,1001,5,2667,0.5711922894266596,2,0,60dpd,240,none,2,2,yes,0
104,owner_with_mortgage,583,unemployed_other,7,4931,1815,0.4956819071938886,13539,3,105983,0.27796126415362254,2,2,current,240,none,454,1,no,0
23,rent_private,343,permanent,6,11499,1859,0.5357337910713311,867,8,5030,0.42833189398361543,1,0,current,2,none,0,0,no,0
34,owner_with_mortgage,21,permanent,3,468,2666,0.5906338683235582,453,4,3349,0.5293603573961475,0,0,current,2,none,15,1,yes,0
33,owner_with_mortgage,54,permanent,585,3438,2180,0.3719893595149301,9851,0,19286,0.06844864132646315,0,0,current,1,60dpd,481,3,yes,0
117,owner_with_mortgage,10,permanent,97,4984,321,0.6496271589128579,747,2,1512,0.9453630258331595,2,0,current,5,60dpd,283,16,no,1
33,rent_private,13,temporary_contract,0,1010,2219,0.5017121463547349,749,20,15048,0.3299684564047102,2,0,current,11,30dpd,1,1,no,1
49,rent_private,30,permanent,5,306,357,0.3740378733153018,772,1,2259,0.563544507256218,17,0,current,240,60dpd,20,1,no,0
21,rent_private,258,permanent,0,2083,2368,0.03824512239744884,1738,4,7212,0.0022360566890400335,1,0,current,240,none,31,1,no,0
19,rent_social,2,temporary_contract,3,2899,1608,0.31822353922230745,476,3,9586,0.30663650019019356,2,0,current,0,none,47,1,no,0
34,owner_no_mortgage,5,temporary_contract,20,1716,1917,0.6080620359158225,163,3,4689,0.6828267185239353,0,1,current,240,90dpd_plus,5,20,yes,1
54,owner_with_mortgage,18,temporary_contract,18,4765,1378,1.054469232369447,1097,18,77760,0.5043544684829009,3,0,current,6,90dpd_plus,17,2,no,0
32,rent_private,40,temporary_contract,527,985,2039,0.05758981517549537,617,2,4099,0.20274046242880375,1,1,current,240,none,114,10,no,0
18,owner_no_mortgage,34,retired,9,4301,1762,0.7447454809062284,293,3,19025,0.6824802881276907,2,0,90dpd_plus,240,30dpd,7,20,yes,1
56,owner_with_mortgage,16,permanent,43,254,3112,0.4868173424940021,-2825,1,72883,0.010860287016361525,1,2,30dpd,240,none,42,2,yes,0
18,rent_private,43,permanent,10,1557,1318,0.3737943326463215,864,3,7309,1.052650371035236,1,1,current,240,none,91,1,no,0
35,living_with_family_other,154,self_employed,7,521,1412,0.1551950875032816,888,1,78397,0.7173002997284192,2,0,60dpd,11,60dpd,77,0,no,0
61,rent_social,39,permanent,5,1469,1539,1.3035245875880894,-2779,2,5735,0.17904476635736785,3,1,current,240,none,444,14,no,0
38,rent_private,39,permanent,376,140,2165,0.36530546013328563,678,6,4354,0.3833419227200099,3,0,current,7,60dpd,25,0,no,0
41,owner_no_mortgage,17,retired,4,1155,1237,0.22593508398806011,888,6,1742,0.5691293205827871,2,0,current,5,none,17,0,no,0
35,owner_with_mortgage,0,self_employed,4,2083,2296,0.6263081921617961,19515,5,164,0.7676241525995473,3,0,current,240,none,158,3,no,0
19,rent_private,0,self_employed,513,4437,1966,1.4833042152927893,131,2,2858,0.3497348127494955,7,2,90dpd_plus,240,90dpd_plus,499,0,yes,0
34,living_with_family_other,57,permanent,20,2850,1571,0.33600948567412425,-491,3,3842,0.6752449766439723,3,0,current,6,60dpd,69,1,yes,0
60,owner_no_mortgage,2,self_employed,17,3424,247,0.5376796914771815,833,8,6227,0.6809920029384987,1,19,current,14,none,38,0,no,0
42,owner_with_mortgage,15,retired,51,3421,1603,0.43801211749201674,459,7,4748,1.0249177661594993,0,0,current,195,none,199,0,no,0
47,rent_private,185,permanent,10,2100,1583,0.293028180202189,616,7,14731,0.7484760639526863,15,0,current,240,60dpd,274,11,no,0
34,owner_no_mortgage,2,permanent,413,3136,1393,0.2698144375977122,780,2,4934,1.2203573677415664,3,1,current,240,none,36,10,no,0
35,rent_social,23,permanent,1,2725,1774,0.5645824565281194,412,5,7509,0.4347075849936715,2,0,current,1,none,36,2,no,1
58,rent_social,13,self_employed,33,1821,1367,1.1980360901497955,1180,3,9747,0.34384807469204126,1,0,current,240,90dpd_plus,15,0,no,1
47,living_with_family_other,13,permanent,1,10899,1595,0.6079838239846835,754,3,84368,0.7731921565073754,2,2,current,240,none,42,0,no,0
35,rent_private,409,permanent,0,2311,1504,0.20567541488784483,-3568,4,7631,0.2757364467069857,2,14,30dpd,240,90dpd_plus,20,1,no,0
36,rent_private,16,permanent,60,1333,396,0.4500249955281588,1025,7,17776,0.4572263822645919,2,0,current,10,none,138,1,no,0
43,owner_with_mortgage,2,permanent,7,4254,1439,0.4486306499832131,255,4,31324,0.2991237296559889,2,0,current,17,30dpd,62,0,no,0
23,owner_with_mortgage,46,temporary_contract,47,3307,1177,0.5263989479427901,48,8,7427,0.2665793526358468,1,1,current,240,none,1,0,yes,0
25,rent_private,5,unemployed_other,35,4371,2402,0.3276732638886427,652,1,340,0.24016435548445125,3,0,current,0,none,1,0,no,0
31,rent_private,22,permanent,41,1934,2551,1.024277572525225,263,10,21871,0.2650635318409108,3,0,current,11,none,85,0,yes,0
28,rent_social,59,temporary_contract,8,2076,1792,0.5612776282688732,552,6,77295,1.2292842355055682,1,0,current,240,none,66,3,no,0
29,owner_with_mortgage,103,temporary_contract,10,2358,260,0.29563814278864997,-1453,44,4849,0.5271244302950246,1,0,current,6,60dpd,7,2,no,1
35,owner_no_mortgage,3,permanent,15,7458,1373,0.2454521159736603,235,2,1105,0.29092164630927636,5,1,current,1,90dpd_plus,1,3,yes,1
35,owner_with_mortgage,21,permanent,13,2952,961,0.14956822966171457,-4070,3,8327,0.34299810174888185,2,0,current,240,90dpd_plus,29,2,no,0
63,rent_social,43,permanent,18,4012,2443,0.42780441659520463,266,2,27960,0.29413173089948413,7,0,current,240,90dpd_plus,74,3,no,0
21,rent_private,11,permanent,4,3295,1735,0.1494379805670357,553,1,5598,0.546799589183186,17,0,60dpd,5,none,19,0,no,0
26,owner_no_mortgage,51,permanent,23,2066,2074,0.37468476309035054,515,0,4097,0.5710297909150077,2,0,current,240,60dpd,11,2,no,0
62,owner_no_mortgage,34,permanent,373,3136,1875,0.28528007513547005,1058,0,11674,0.47373773228108007,2,1,30dpd,240,90dpd_plus,14,0,yes,0
21,owner_with_mortgage,16,permanent,6,2854,1220,0.4066708459479155,1041,2,193020,0.6163171885544065,2,1,current,8,90dpd_plus,46,1,no,1
61,living_with_family_other,7,self_employed,410,4586,564,0.4567093818988471,1119,3,1609,0.7221148010211744,0,0,60dpd,8,none,402,1,no,0
58,owner_with_mortgage,15,permanent,5,4321,1295,0.30822885271868694,-513,3,18899,0.4824636728509432,2,20,60dpd,6,none,13,3,yes,1
31,owner_no_mortgage,11,permanent,7,2938,1376,0.3948849412024567,362,7,4900,0.3015221244391474,2,0,60dpd,2,30dpd,6,0,no,0
33,rent_private,15,self_employed,15,1969,2658,0.2533414712291615,1183,1,18372,0.4241882456179852,2,0,60dpd,1,60dpd,47,2,no,0
57,rent_social,41,permanent,588,3312,1752,0.37293355192748084,31,4,79,0.19059245044399262,0,0,current,240,90dpd_plus,26,15,no,0
60,owner_with_mortgage,1,temporary_contract,220,1141,493,0.00042274092751259923,-1539,3,54104,0.380100685728043,12,0,current,240,30dpd,7,0,no,0
67,owner_no_mortgage,6,retired,11,1511,1021,0.5301396379243002,745,6,10671,0.3586300538596147,0,0,current,24,none,90,1,no,0
62,rent_private,39,permanent,536,939,1531,0.5220130066033878,685,4,51373,0.20935695224788137,1,1,current,240,60dpd,55,0,no,0
51,rent_private,15,retired,371,2634,1838,0.6344954964487914,4171,7,10523,0.8615106025314774,1,0,current,240,none,50,3,no,0
44,living_with_family_other,283,permanent,11,1678,2135,0.5940629505916319,39,2,90217,0.6454519959933552,2,2,60dpd,240,30dpd,111,0,yes,0
87,rent_private,19,retired,0,3482,1611,0.058121164084274674,464,0,26840,0.419143927736331,3,1,current,80,30dpd,120,0,no,0
41,rent_private,491,unemployed_other,33,3823,2866,0.39666503301276984,-2196,8,14138,0.3852043707072667,2,0,90dpd_plus,6,60dpd,339,3,no,0
63,living_with_family_other,9,temporary_contract,570,1265,3188,0.2713849619140367,1,5,9143,0.457868371060528,12,0,current,3,none,61,2,no,0
29,rent_private,7,unemployed_other,3,2361,817,0.5893243934429464,5783,1,43794,1.2726865161469898,1,0,90dpd_plus,240,90dpd_plus,97,3,no,1
20,living_with_family_other,1,temporary_contract,11,2513,2688,0.31447990977072987,-539,8,32167,0.628859794996983,2,0,current,125,30dpd,21,13,no,1
31,owner_with_mortgage,470,self_employed,35,619,1337,0.2194233552731437,591,1,18949,0.5892087243117664,2,0,current,240,90dpd_plus,236,2,yes,0
62,rent_social,23,permanent,7,2723,1833,0.3669941095278611,387,1,17343,0.26692641695609026,2,0,60dpd,240,90dpd_plus,69,1,no,0
19,owner_no_mortgage,52,self_employed,5,3014,2345,0.3287902751588636,-1956,8,736,0.7267726610084757,1,0,current,2,60dpd,164,2,no,0
28,rent_private,284,retired,23,2384,3050,0.5678609568697458,10061,7,18136,0.9380019861671209,10,0,90dpd_plus,240,30dpd,35,1,no,0
55,owner_with_mortgage,44,unemployed_other,48,2648,2138,0.3882250983737919,726,8,171705,0.1315611879865095,1,0,current,35,90dpd_plus,78,1,no,0
32,rent_private,19,temporary_contract,12,327,687,0.23625020786210993,-2346,5,88188,0.632309594520367,6,2,30dpd,7,90dpd_plus,32,3,no,1
54,rent_private,379,unemployed_other,552,2474,2088,0.5866863713438812,148,0,53859,0.19132874424382845,1,0,30dpd,240,90dpd_plus,91,8,yes,1
64,rent_private,428,permanent,51,2167,1758,0.2598210467064572,486,3,1664,0.6050372027538349,7,1,current,240,none,60,2,no,0
23,rent_private,0,unemployed_other,152,2725,1734,0.576768383421939,409,4,9322,0.34307004749754666,0,1,current,6,60dpd,26,3,no,1
40,rent_private,11,temporary_contract,10,7154,2884,0.3133964817414173,-2336,6,2444,0.791535339521564,3,0,current,240,90dpd_plus,66,2,yes,0
35,owner_no_mortgage,0,permanent,350,3073,191,0.6251090944911785,845,12,45405,0.6919811460761612,1,0,current,5,90dpd_plus,60,0,no,0
38,rent_private,35,permanent,0,4816,3371,0.41489066050839535,843,18,8990,0.7626255638547959,3,0,30dpd,240,60dpd,26,1,no,0
57,rent_private,19,permanent,2,3449,1447,1.1292303027954624,744,7,2943,0.10562474788348754,1,0,90dpd_plus,0,none,75,3,no,0
40,rent_private,53,unemployed_other,27,1669,1481,0.22908930897474805,201,1,18144,0.46257580767359036,1,0,current,10,90dpd_plus,56,16,no,0
25,rent_social,16,temporary_contract,158,1515,2963,0.43810858943575764,336,6,5884,0.9096713802721381,1,1,current,5,30dpd,104,3,yes,1
55,rent_social,53,temporary_contract,413,478,2148,0.2447363276543768,608,8,18354,0.26340014049953886,1,2,current,240,90dpd_plus,61,2,yes,0
33,rent_private,330,unemployed_other,7,1212,1,0.5638913506907012,-664,3,9201,0.3257187427221617,1,0,current,41,30dpd,365,0,no,0
48,rent_social,6,permanent,49,2967,1419,0.2829447791326266,98,8,57929,0.7083116277382802,2,0,current,183,60dpd,101,0,no,0
28,owner_no_mortgage,9,unemployed_other,43,1979,2122,0.45634059049633124,681,3,438,0.6369904674519038,1,0,current,11,30dpd,505,1,no,0
46,owner_with_mortgage,1,unemployed_other,43,2720,2800,0.45034903457705383,888,1,54581,0.6834689604075738,19,2,current,235,30dpd,94,0,yes,0
45,rent_social,7,temporary_contract,15,398,1666,0.31793084921880266,3,5,9892,0.5373632220874365,0,0,current,240,none,63,2,yes,0
60,owner_with_mortgage,4,unemployed_other,3,2804,2412,0.6346444221515942,12757,5,2641,0.5688217934906605,18,0,current,15,30dpd,52,1,yes,0
40,owner_with_mortgage,28,self_employed,4,2668,1645,0.2637397480461321,626,41,5815,0.6675751455354264,0,0,current,1,none,59,3,no,0
30,rent_private,6,self_employed,494,3184,127,0.36882983057676944,-3072,5,73399,0.43444866511429087,1,0,current,1,90dpd_plus,49,0,no,0
99,owner_with_mortgage,38,permanent,23,1223,2381,0.4240506926737241,286,26,8812,0.7802182132353446,3,0,60dpd,240,none,15,0,no,1
18,owner_with_mortgage,9,retired,11,2273,1971,0.3308038502184416,205,3,2324,0.35667268420909654,1,2,30dpd,240,90dpd_plus,21,0,yes,0
59,rent_private,44,temporary_contract,37,1003,1130,0.5696165640085648,562,1,10398,1.4460620964810327,1,1,current,5,none,0,1,yes,0
40,rent_social,441,permanent,13,1513,1635,0.37031133470395433,622,2,9538,0.7845790502526941,2,0,30dpd,240,90dpd_plus,39,1,no,0
36,owner_with_mortgage,5,permanent,101,2646,2938,0.23627688045148182,648,1,176252,0.6411707553922069,3,0,current,8,none,55,3,no,0
44,rent_private,4,temporary_contract,3,1340,1770,0.19131730057089666,-4765,2,9638,0.4435559685611669,1,15,current,16,90dpd_plus,24,0,no,1
33,owner_with_mortgage,5,self_employed,14,3375,1540,0.0864569043528927,361,0,1477,0.5712785674408314,1,1,current,18,none,8,0,no,0
25,rent_social,15,temporary_contract,10,3165,2165,0.39417888936102535,583,2,17823,1.3333977028632014,1,0,current,1,90dpd_plus,118,0,no,0
34,rent_private,56,permanent,22,3465,2466,0.3322205499890819,749,0,385,0.016208034128092928,1,0,90dpd_plus,9,90dpd_plus,16,0,no,0
42,living_with_family_other,58,unemployed_other,10,788,2273,0.45992888775443647,909,1,16865,0.5617094919572155,2,14,current,6,90dpd_plus,53,0,no,0
31,rent_private,1,self_employed,59,1651,1902,1.1300974598956817,1117,4,2294,0.03980502025393597,2,0,90dpd_plus,14,none,35,0,yes,0
45,owner_with_mortgage,33,permanent,120,271,151,0.5505967495012112,409,4,3018,0.20403791350829556,2,1,30dpd,240,90dpd_plus,56,1,no,0
37,rent_private,39,unemployed_other,19,1533,1388,1.294934040532124,192,1,3914,0.10166683467025167,1,0,current,6,none,109,6,no,0
48,owner_with_mortgage,13,permanent,23,2345,2671,0.6769533423698554,459,8,18538,0.7535249760051007,1,0,30dpd,47,90dpd_plus,246,1,no,0
56,owner_with_mortgage,29,temporary_contract,14,1997,1314,0.40850493984225517,602,7,8350,0.5173098163560819,2,0,current,240,30dpd,35,3,yes,0
22,owner_no_mortgage,7,self_employed,46,3861,1923,0.3154214283834899,526,3,13364,0.2945130283657238,3,0,90dpd_plus,240,none,496,2,no,0
57,owner_with_mortgage,26,permanent,7,2919,1751,0.23131493714492016,316,5,76035,0.762234247555922,2,1,current,4,30dpd,40,2,no,0
57,rent_private,12,permanent,6,4086,477,0.5879684135955009,676,31,79460,0.7533834918914086,7,0,60dpd,240,90dpd_plus,2,0,yes,1
44,rent_social,17,retired,2,2483,3396,0.3243754429372425,319,2,5106,0.5849519419202439,1,0,30dpd,240,none,1,0,no,0
38,owner_no_mortgage,9,permanent,6,729,2235,0.016144263230642285,506,2,9678,0.5501678103572614,2,0,90dpd_plus,240,none,30,1,no,0
34,rent_private,3,permanent,5,1881,1281,0.49939218340370267,430,8,4326,0.4106332743638918,0,1,current,19,90dpd_plus,115,0,no,0
24,rent_social,416,self_employed,18,3160,1272,0.48695124240827803,762,2,4828,0.02897698187336053,0,1,60dpd,240,30dpd,61,0,no,0
36,owner_no_mortgage,36,self_employed,3,2633,1637,0.07368543576336585,-588,8,1262,0.204785964852098,2,0,current,1,90dpd_plus,14,6,no,0
113,rent_private,4,permanent,48,2364,2445,1.495958128605519,488,1,16004,0.7621591450059836,2,1,current,10,30dpd,101,3,no,0
24,owner_with_mortgage,236,permanent,318,15302,2867,0.4000296412630664,-4375,4,18638,0.5835798391345538,2,0,30dpd,151,90dpd_plus,37,1,no,0
50,rent_private,7,permanent,25,463,2029,0.19101958425281604,543,1,266,0.010916052359444438,0,0,30dpd,43,90dpd_plus,42,0,no,0
20,rent_private,23,permanent,355,14145,1295,0.5057785197480006,661,0,5246,0.566390679209902,1,0,current,172,none,31,3,no,0
49,rent_private,21,self_employed,12,1430,2286,0.4492499583396953,442,2,8427,0.44613075900204485,3,0,current,219,none,42,1,yes,0
30,owner_with_mortgage,55,retired,17,2236,2167,0.2045691318875368,1032,1,16009,0.32810316494541647,0,0,current,240,none,91,2,yes,0
27,rent_private,5,temporary_contract,60,517,2483,0.26273905263912695,615,36,12737,0.4422825223619748,0,0,current,240,none,4,0,no,0
43,living_with_family_other,38,permanent,22,2490,1862,0.2805656941944374,483,8,12450,0.8451512437702948,2,1,current,9,90dpd_plus,10,0,yes,0
82,living_with_family_other,8,retired,5,1843,332,0.16137930475772005,140,1,8469,0.00907942116640481,2,2,30dpd,6,30dpd,28,18,no,0
36,rent_social,7,permanent,336,2204,5895,0.30835604087624074,205,3,4587,0.024674610955328257,1,1,90dpd_plus,10,30dpd,4,1,no,0
23,living_with_family_other,1,temporary_contract,35,270,2391,0.29085154715252914,905,2,184909,0.13015615832778732,1,20,current,240,60dpd,33,13,no,0
35,rent_social,23,self_employed,1,2069,1268,0.40943309554274643,776,3,113705,0.8374171529762141,2,0,current,20,none,61,3,yes,0
102,rent_private,180,permanent,43,1741,44,0.559335233586893,139,2,84773,0.24526236349492664,3,0,60dpd,14,60dpd,257,1,no,0
41,rent_social,15,permanent,6,2383,2441,0.3229855074849134,99,6,7811,0.4500109878259425,2,0,current,240,none,47,2,no,0
47,owner_with_mortgage,20,permanent,353,1690,1543,0.23092688920390664,1119,3,7084,0.4083836281301548,3,2,current,144,30dpd,65,0,no,0
19,owner_with_mortgage,10,permanent,2,3719,932,1.2578750823127334,791,3,17903,0.1494194367543643,3,0,current,11,none,36,2,yes,0
51,rent_private,31,permanent,41,1068,1455,1.3374930271132426,362,3,4652,0.7653703744267233,0,0,current,240,90dpd_plus,314,0,yes,0
30,owner_with_mortgage,201,permanent,158,3327,1634,0.44754136268879763,349,6,51923,1.3435633605513067,3,0,current,240,30dpd,169,0,yes,0
76,owner_with_mortgage,19,permanent,12,2325,4857,1.0785084631101607,730,4,70798,0.8814802998997413,0,0,current,11,90dpd_plus,61,1,no,0
30,living_with_family_other,13,permanent,7,2212,1544,0.2601602786539532,-2077,3,3149,0.6470138442134044,0,0,current,135,30dpd,97,0,yes,1
53,living_with_family_other,559,retired,7,703,1591,0.5487908623507349,18203,6,178993,0.8380231042463372,0,0,current,3,60dpd,12,2,no,0
19,rent_private,121,permanent,458,381,901,0.2590584705793721,72,1,57462,0.6630974399803109,2,1,30dpd,240,60dpd,0,3,yes,1
34,owner_no_mortgage,11,permanent,10,2570,1229,0.33109441994838573,514,7,8853,0.7169759820988657,1,2,60dpd,9,60dpd,35,3,no,0
